content,ticker
andrew “ freddie ” flintoff return second series bbc documentary show hurt crash filming top gear bbc announced thursday annual plan former england cricket captain make comeback freddie flintoff ’ field dreams november corporation said top gear would rested “ foreseeable future ” however said flintoff fellow top gear presenters – take host paddy mcguinness automotive journalist chris harris – would “ new projects ” bbc month flintoff received financial settlement bbc following accident top gear test track dunsfold aerodrome december 2022 new field dreams series see flintoff 46 take cricketing talent home county lancashire tour previously announced october 2022 cricket documentary commissioned four-part follow-up series ashes winner played lancashire featured 79 tests 141 one-day internationals seven t20s country brought together talent preston first season september 2023 flintoff joined coaching staff england ’ cricket team temporary unofficial unpaid capacity pictured first time facial injuries recent pictures posted lancashire cricket february appeared show sri lanka significant healing flintoff started presenting top gear 2019 also appeared sky ’ league first series australian version ’ celebrity… get want comments lively valuable part community - place readers debate engage important local issues ability comment stories privilege right however privilege may withdrawn abused misused please report comments break rules © 2001-2024newsquest media group ltd 1st floor chartist tower upper dock street newport wales np20 1dw 01676637 data returned piano meteractivemeterexpired callbackevent subscriber shown80 lessdisplay advertising reading articles ads see predominantly fromlocal businessespromotinglocal services adverts enable local businesses get front target audience – thelocal community important continue promote adverts local businesses need much support possible challenging times,NKE
andrew “ freddie ” flintoff return second series bbc documentary show hurt crash filming top gear bbc announced thursday annual plan former england cricket captain make comeback freddie flintoff ’ field dreams november corporation said top gear would rested “ foreseeable future ” however said flintoff fellow top gear presenters – take host paddy mcguinness automotive journalist chris harris – would “ new projects ” bbc month flintoff received financial settlement bbc following accident top gear test track dunsfold aerodrome december 2022 new field dreams series see flintoff 46 take cricketing talent home county lancashire tour previously announced october 2022 cricket documentary commissioned four-part follow-up series ashes winner played lancashire featured 79 tests 141 one-day internationals seven t20s country brought together talent preston first season september 2023 flintoff joined coaching staff england ’ cricket team temporary unofficial unpaid capacity pictured first time facial injuries recent pictures posted lancashire cricket february appeared show sri lanka significant healing flintoff started presenting top gear 2019 also appeared sky ’ league first series australian version ’ celebrity… get want comments lively valuable part community - place readers debate engage important local issues ability comment stories privilege right however privilege may withdrawn abused misused please report comments break rules © 2001-2024newsquest media group ltd 1st floor chartist tower upper dock street newport wales np20 1dw 01676637 data returned piano meteractivemeterexpired callbackevent subscriber shown80 lessdisplay advertising reading articles ads see predominantly fromlocal businessespromotinglocal services adverts enable local businesses get front target audience – thelocal community important continue promote adverts local businesses need much support possible challenging times,NKE
head uk taxpayer-funded bbc big plans national broadcaster enthusiastic deployment artificial intelligence ai topping to-do list address royal television society tuesday director general tim davie laid “ future direction bbc role uk ” revealed would embrace new technology forms “ proactively deploy ai terms always holding published principles ” said “ never compromising human creative control supporting rights holders sustaining editorial standards proactively launching tools help us build relevance ” davie added near 100-year-old institution working “ number major tech companies ” “ bbc-specific pilots ” promising would deployed coming months varietyreports britain ’ prince charles prince wales britain ’ camilla duchess cornwall listen bbc director-general tim davie visit bbc world service london april 28 2022 90th anniversary hannah mckaypoolafp via getty images broadcaster ’ ambition ai “ significant ” claimed davie said wanted use fact-checking sources translation reformatting offering tailored services “ supporting developing unique ethical algorithms dramatically increase personalization simply driven narrowing individual ’ recommendations ” said “ want keep factors play like serendipity curiosity interest bbc editors may judge important stories ” bbc apologies branding farage-founded reform uk ‘ far right ’ https tcoh7qty7eest — breitbart london breitbartlondon march 19 2024 davie ’ public ambitions ai came barely one week bbc said stop using ai fordoctor whopromotion receiving complaints viewers bbc ’ marketing teams used tech “ part small trial ” help draft text two promotional emails mobile notifications according complaints website intended highlightdoctor whoprogramming bbc corporation received complaints reports using generative ai added per deadlinereport yinka bokinni ncuti gatwa millie gibson ncuti gatwa illuminates london eye tribute new title role “ doctor ” london eye december 11 2023 london england kate greengetty images “ followed bbc editorial compliance processes final text verified signed-off member marketing team sent ” bbc said “ plans promote doctor who ” bbc ’ say many complaints received likely sufficient number spark immediate public backdown pleaselet us knowif re issues commenting copyright © 2024 breitbart,WMT
head uk taxpayer-funded bbc big plans national broadcaster enthusiastic deployment artificial intelligence ai topping to-do list address royal television society tuesday director general tim davie laid “ future direction bbc role uk ” revealed would embrace new technology forms “ proactively deploy ai terms always holding published principles ” said “ never compromising human creative control supporting rights holders sustaining editorial standards proactively launching tools help us build relevance ” davie added near 100-year-old institution working “ number major tech companies ” “ bbc-specific pilots ” promising would deployed coming months varietyreports britain ’ prince charles prince wales britain ’ camilla duchess cornwall listen bbc director-general tim davie visit bbc world service london april 28 2022 90th anniversary hannah mckaypoolafp via getty images broadcaster ’ ambition ai “ significant ” claimed davie said wanted use fact-checking sources translation reformatting offering tailored services “ supporting developing unique ethical algorithms dramatically increase personalization simply driven narrowing individual ’ recommendations ” said “ want keep factors play like serendipity curiosity interest bbc editors may judge important stories ” bbc apologies branding farage-founded reform uk ‘ far right ’ https tcoh7qty7eest — breitbart london breitbartlondon march 19 2024 davie ’ public ambitions ai came barely one week bbc said stop using ai fordoctor whopromotion receiving complaints viewers bbc ’ marketing teams used tech “ part small trial ” help draft text two promotional emails mobile notifications according complaints website intended highlightdoctor whoprogramming bbc corporation received complaints reports using generative ai added per deadlinereport yinka bokinni ncuti gatwa millie gibson ncuti gatwa illuminates london eye tribute new title role “ doctor ” london eye december 11 2023 london england kate greengetty images “ followed bbc editorial compliance processes final text verified signed-off member marketing team sent ” bbc said “ plans promote doctor who ” bbc ’ say many complaints received likely sufficient number spark immediate public backdown pleaselet us knowif re issues commenting copyright © 2024 breitbart,WMT
head uk taxpayer-funded bbc big plans national broadcaster enthusiastic deployment artificial intelligence ai topping to-do list address royal television society tuesday director general tim davie laid “ future direction bbc role uk ” revealed would embrace new technology forms “ proactively deploy ai terms always holding published principles ” said “ never compromising human creative control supporting rights holders sustaining editorial standards proactively launching tools help us build relevance ” davie added near 100-year-old institution working “ number major tech companies ” “ bbc-specific pilots ” promising would deployed coming months varietyreports britain ’ prince charles prince wales britain ’ camilla duchess cornwall listen bbc director-general tim davie visit bbc world service london april 28 2022 90th anniversary hannah mckaypoolafp via getty images broadcaster ’ ambition ai “ significant ” claimed davie said wanted use fact-checking sources translation reformatting offering tailored services “ supporting developing unique ethical algorithms dramatically increase personalization simply driven narrowing individual ’ recommendations ” said “ want keep factors play like serendipity curiosity interest bbc editors may judge important stories ” bbc apologies branding farage-founded reform uk ‘ far right ’ https tcoh7qty7eest — breitbart london breitbartlondon march 19 2024 davie ’ public ambitions ai came barely one week bbc said stop using ai fordoctor whopromotion receiving complaints viewers bbc ’ marketing teams used tech “ part small trial ” help draft text two promotional emails mobile notifications according complaints website intended highlightdoctor whoprogramming bbc corporation received complaints reports using generative ai added per deadlinereport yinka bokinni ncuti gatwa millie gibson ncuti gatwa illuminates london eye tribute new title role “ doctor ” london eye december 11 2023 london england kate greengetty images “ followed bbc editorial compliance processes final text verified signed-off member marketing team sent ” bbc said “ plans promote doctor who ” bbc ’ say many complaints received likely sufficient number spark immediate public backdown pleaselet us knowif re issues commenting copyright © 2024 breitbart,WMT
head uk taxpayer-funded bbc big plans national broadcaster enthusiastic deployment artificial intelligence ai topping to-do list address royal television society tuesday director general tim davie laid “ future direction bbc role uk ” revealed would embrace new technology forms “ proactively deploy ai terms always holding published principles ” said “ never compromising human creative control supporting rights holders sustaining editorial standards proactively launching tools help us build relevance ” davie added near 100-year-old institution working “ number major tech companies ” “ bbc-specific pilots ” promising would deployed coming months varietyreports britain ’ prince charles prince wales britain ’ camilla duchess cornwall listen bbc director-general tim davie visit bbc world service london april 28 2022 90th anniversary hannah mckaypoolafp via getty images broadcaster ’ ambition ai “ significant ” claimed davie said wanted use fact-checking sources translation reformatting offering tailored services “ supporting developing unique ethical algorithms dramatically increase personalization simply driven narrowing individual ’ recommendations ” said “ want keep factors play like serendipity curiosity interest bbc editors may judge important stories ” davie ’ public ambitions ai came barely one week bbc said stop using ai fordoctor whopromotion receiving complaints viewers bbc ’ marketing teams used tech “ part small trial ” help draft text two promotional emails mobile notifications according complaints website intended highlightdoctor whoprogramming bbc corporation received complaints reports using generative ai added per deadlinereport yinka bokinni ncuti gatwa millie gibson ncuti gatwa illuminates london eye tribute new title role “ doctor ” london eye december 11 2023 london england kate greengetty images “ followed bbc editorial compliance processes final text verified signed-off member marketing team sent ” bbc said “ plans promote doctor who ” bbc ’ say many complaints received likely sufficient number spark immediate public backdown artificial intelligence ai bbc doctor,WMT
earn commission products purchased links article isdoctor whogoing die doctor whoshowrunner russell davies defended bbc fantasy drama s co-production withdisney stating end bbc inevitable recently speaking tv podcastthey like watch davies explained benefit co-production currently makesdoctor whoavailable streamondisneyoutside uk davies claimed big benefits bbc cease exist ’ got look long term end bbc undoubtedly way shape form said isdoctor whogoing die ’ got prepare kind stuff related doctor whoseason 14 trailer reveals new look game thrones star s villain another benefit according davies disney s lavish budget compared bbc disney collapsed tomorrow go back makingdoctor whoon normal bbc budget know ’ rally round make suddenly stories would become claustrophobic ghost stories shared lot people would like much ’ saying happen ’ happening elsewhere think ’ unfair ’ happen todoctorwho related doctor whoreveals 60s character costumes beatles episode doctor whowill return 14th series may followingsex educationstarncuti gatwaas begins travels fifteenth doctor alongside companion ruby sunday millie gibson recently released trailerfor upcoming series provided fans glimpse doctor ruby s journey across cosmos well exciting first look atindira varma s villain duchess cast members set appear series 14 includebonnie langford anita dobson jemma redgrave yasmin finney michelle greenidge angela wynter doctor whowill return 14th series may airing bbc one uk anddisneyelsewhere classic episodes ofdoctor whoare available bbc iplayer uk content production intern digital spy completing joint honours degree journalism english literature cardiff university iona joineddigital spyas content production intern 2022 role iona writes across news features specialising tv movies time atdigital spy interviewed multiplelove islandstars reported theblack adamred carpet recently interviewed cast disney ’ live-actionthe little mermaid doctor says reboot anniversary celebration dr s steven moffat teases dynamite return former doctor boss lines tv comeback doctor star s new project tom holland doctor s14 trailer reveals got star s villain doctor reveals 60s character costumes doctor boss teases steven moffat s return ep doctor merchandise spring deals doctor s coughlan talks incredible gatwa jodie whittaker joins netflix christmas movie doctor confirms steven moffat s return langford recalls funny doctor filming moment digital spy part hearst uk entertainment network earn commission products purchased links article ©2024 hearst uk trading name national magazine company ltd 30 panton street leicester square london sw1y 4aj registered england rights reserved,DIS
earn commission products purchased links article isdoctor whogoing die doctor whoshowrunner russell davies defended bbc fantasy drama s co-production withdisney stating end bbc inevitable recently speaking tv podcastthey like watch davies explained benefit co-production currently makesdoctor whoavailable streamondisneyoutside uk davies claimed big benefits bbc cease exist ’ got look long term end bbc undoubtedly way shape form said isdoctor whogoing die ’ got prepare kind stuff related doctor whoseason 14 trailer reveals new look game thrones star s villain another benefit according davies disney s lavish budget compared bbc disney collapsed tomorrow go back makingdoctor whoon normal bbc budget know ’ rally round make suddenly stories would become claustrophobic ghost stories shared lot people would like much ’ saying happen ’ happening elsewhere think ’ unfair ’ happen todoctorwho related doctor whoreveals 60s character costumes beatles episode doctor whowill return 14th series may followingsex educationstarncuti gatwaas begins travels fifteenth doctor alongside companion ruby sunday millie gibson recently released trailerfor upcoming series provided fans glimpse doctor ruby s journey across cosmos well exciting first look atindira varma s villain duchess cast members set appear series 14 includebonnie langford anita dobson jemma redgrave yasmin finney michelle greenidge angela wynter doctor whowill return 14th series may airing bbc one uk anddisneyelsewhere classic episodes ofdoctor whoare available bbc iplayer uk content production intern digital spy completing joint honours degree journalism english literature cardiff university iona joineddigital spyas content production intern 2022 role iona writes across news features specialising tv movies time atdigital spy interviewed multiplelove islandstars reported theblack adamred carpet recently interviewed cast disney ’ live-actionthe little mermaid doctor says reboot anniversary celebration dr s steven moffat teases dynamite return former doctor boss lines tv comeback doctor star s new project tom holland doctor s14 trailer reveals got star s villain doctor reveals 60s character costumes doctor boss teases steven moffat s return ep doctor merchandise spring deals doctor s coughlan talks incredible gatwa jodie whittaker joins netflix christmas movie doctor confirms steven moffat s return langford recalls funny doctor filming moment digital spy part hearst uk entertainment network earn commission products purchased links article ©2024 hearst uk trading name national magazine company ltd 30 panton street leicester square london sw1y 4aj registered england rights reserved,DIS
notifications managed browser preferences please refresh page navigate another page site automatically logged inplease refresh browser logged screenwriter said without help disney show would become ‘ claustrophobic ghost stories ’ find bookmarks yourindependent premiumsection profile russell daviessays end bbc “ undoubtedly way ” thedoctor whoshowrunner oversawthe successful revival sci-fi series mid-2000s warned decline already setting pointed disney ’ involvement new series evidence “ ’ got look long term end bbc undoubtedly way shape form ” said thethey like watchpodcast “ doctor going die ’ got prepare kind stuff ” high-budget productions dominating market davies believes bbc longer capable keeping “ disney collapsed tomorrow go back makingdoctor whoon normal bbc budget know ’ rally round make suddenly stories would become claustrophobic ghost stories ” said however believes thatdoctor whoneeds “ big hitters ” davies previously liked social media posts criticising bbc ’ release plan remarks come days producer liked posts complaining bbc ’ release plan series 15 march revealed sci-fi adventure willreturn new outing may first full run episodes led bynew time lord star ncuti gatwa however announcement bittersweet moment fans confirmed new episodes series debut midnight onbbciplayer airing usual time slot saturday night move came series struck deal withdisney new episodes become available globally time uk join thought-provoking conversations follow independent readers see replies davies previously liked social media posts criticising bbc ’ release plan getty images bbc getty want bookmark favourite articles stories read reference later start independent premium subscription today please refresh page navigate another page site automatically logged inplease refresh browser logged log new independent would prefer want ad-free experience,DIS
notifications managed browser preferences please refresh page navigate another page site automatically logged inplease refresh browser logged screenwriter said without help disney show would become ‘ claustrophobic ghost stories ’ find bookmarks yourindependent premiumsection profile russell daviessays end bbc “ undoubtedly way ” thedoctor whoshowrunner oversawthe successful revival sci-fi series mid-2000s warned decline already setting pointed disney ’ involvement new series evidence “ ’ got look long term end bbc undoubtedly way shape form ” said thethey like watchpodcast “ doctor going die ’ got prepare kind stuff ” high-budget productions dominating market davies believes bbc longer capable keeping “ disney collapsed tomorrow go back makingdoctor whoon normal bbc budget know ’ rally round make suddenly stories would become claustrophobic ghost stories ” said however believes thatdoctor whoneeds “ big hitters ” davies previously liked social media posts criticising bbc ’ release plan remarks come days producer liked posts complaining bbc ’ release plan series 15 march revealed sci-fi adventure willreturn new outing may first full run episodes led bynew time lord star ncuti gatwa however announcement bittersweet moment fans confirmed new episodes series debut midnight onbbciplayer airing usual time slot saturday night move came series struck deal withdisney new episodes become available globally time uk join thought-provoking conversations follow independent readers see replies davies previously liked social media posts criticising bbc ’ release plan getty images bbc getty want bookmark favourite articles stories read reference later start independent premium subscription today please refresh page navigate another page site automatically logged inplease refresh browser logged log new independent would prefer want ad-free experience,DIS
subscribe full access hollywood reporter subscribe full access hollywood reporter tim davie says uk broadcaster must radically transform including working entertainment tech giants “ proactively ” deploying ai terms ” using “ ethical algorithms ” bygeorg szalai global business editor thebbcneeds partnerships media entertainment technology giants one walt disney co sci-fihit showdoctor change business competitive polarized world message oftim davie director general uk public broadcaster major tuesday speech outlining team ’ future focus amid technological changes pursuing truth backing british storytelling uniting people proactive considered use ai “ ethical algorithms ” also part plans broadcaster ahead bbc ’ annual report detailing spending plans next year davie addressed “ future direction bbc role uk ” royal television society event outlining use “ limited resources ” best serve audiences “ rapidly modernize ” “ transform value provide everyone ” “ growing creative industries ” saying “ jeopardy high ” davie argued dangers uk “ democratically socially culturally ” beyond citing likes “ noisy culture wars disinformation persecution free press ” helping “ strong institutions shared stories social capital ” said pointing “ almost universal admiration ” bbc around world davie spoke “ complacency defensiveness arrogance ” noted financial challenges need rethink traditional business models change amid changing audience behavior said british public spends time bbc streaming service iplayer streamers combined davie said bbc three essential roles play goals pursue democracy society creative industries “ pursue truth agenda back british storytelling bring people together ” first said one key goal must “ holding center gravity staying true values ” bbc launch two new digital services part one destination “ deeper analysis longer reads thought-provoking journalism ” second launch bbc investigations brand davie also said bbc would “ proactively deploy ” ai “ terms ” supporting rightsholders “ never compromising human creative control ” sustaining bbc ’ editorial standards “ working number major tech companies bbc-specific pilots deploying promising ones coming months ” said davie also promised development use “ unique ethical algorithms ” include increased personalization “ simply driven narrowing individual ’ recommendation ” also include serendipity curiosity “ interest bbc editors may judge important stories ” “ backing bbc studios invest stronger direct-to-consumer services globally ” davie vowed relaunching bbccom bbc app worldwide appropriate commercialization “ build number 1 british news brand online ” part goal director general detailed “ time look adding best documentaries podcasts service ” backing british storytelling davie promised “ authentic british stories beautifully produced ” rather focus “ abstract ” notion global appeal also said broadcaster continue push creative work beyond london targeting 60 percent bbc ’ tv production outside london 2026 “ creative industries growing £125 billion 158 billion success story based unique globally admired system public commercial investment profited society ” davey said “ competitive global market pressure hugeinternationalbusinesses deliver efficiency creates genuine jeopardy local ip telling stories …the bbc currently invests original british content anyone one champion new talent every part uk ” continued “ bbc growth innovation fund uk want even back british storytelling insular strategy global brand someone ran bbc studios tell successful approach focus point difference authentic british stories produced beautifully worrying much abstract notion global appeal ” priority three bringing people together bbc wants ensure shared moments common cultural experiences position narrow algorithms sowing division includes goal “ rely solely us chinese tech companies ” said bbc boss doubled warnings social media giants tiktok facebook called “ us chinese algorithms potential tastemakers future ” hademerged mondayahead speech despite “ budget pressures ” bbc therefore “ prioritize big national occasions ” davie said “ dramatic changes ” bbc operates needed emphasized audience-controlled broadcaster result interested topic audiences get mine bbc content across text audio photos video “ noone left behind digital transition ” davie highlighted final goal “ free broadband-based tv service part said “ steps help secure future bbc importantly vital role bbc play uk home abroad years ahead ” davie concluded funding part financial solutions come refocusing existing capital new priorities example accelerating content spending “ towards streaming value away broadcast-only output ” part strategy bbc boss said working closely entertainment tech giants also key said promising “ utilize commercial partners much actively areas like programming technology increase horsepower ” highlighting “ deep pockets ” tech titans davie argued “ need major global partnerships tech players ’ incredible testing ground innovative pilot things maybe others ’ develop ’ always history ’ think alone walled garden r development ’ going work big companies done natural history bbc studios ” explained bbc developed new services offers “ partnership majority funding coming outside uk boundaries ” concluding “ think need push areas attract capital create joint businesses uk ” concluded bbc chief “ need work strategically best tech companies co-create solutions form business partnerships save money inject capital create better products ” davie touted partnership disney well “ recent deal disney ondoctor whois good example work deliver value third-party funding protecting content uk audiences ” explained “ also continue aggressively grow bbc studios internationally building production capabilities direct-to-consumer services like bbccom andnow wholly owned britbox ” davie tuesday also said bbc government rethink bbc world service investments given much russia china others put funding respective services “ one area discuss government world service ” davie said speech “ uniquely valuable globally important … however keep asking uk license fee payers invest face cuts uk services need discuss long-term funding solution world service comes central government budgets even short-term need help russia china investing hard properly funding one uk ’ valuable soft power assets makes sense economically culturally ” also reform bbc license fee uk taxpayers help fund public broadcaster including close look scope making progressive fair needed bbc boss argued late appearance davie also said bbc small growth potential “ shark-infested waters ” global media market sign thr news straight inbox every day sign thr news straight inbox every day subscribe full access hollywood reporter send us tip using anonymous form,DIS
subscribe full access hollywood reporter subscribe full access hollywood reporter tim davie says uk broadcaster must radically transform including working entertainment tech giants “ proactively ” deploying ai terms ” using “ ethical algorithms ” bygeorg szalai global business editor thebbcneeds partnerships media entertainment technology giants one walt disney co sci-fihit showdoctor change business competitive polarized world message oftim davie director general uk public broadcaster major tuesday speech outlining team ’ future focus amid technological changes pursuing truth backing british storytelling uniting people proactive considered use ai “ ethical algorithms ” also part plans broadcaster ahead bbc ’ annual report detailing spending plans next year davie addressed “ future direction bbc role uk ” royal television society event outlining use “ limited resources ” best serve audiences “ rapidly modernize ” “ transform value provide everyone ” “ growing creative industries ” saying “ jeopardy high ” davie argued dangers uk “ democratically socially culturally ” beyond citing likes “ noisy culture wars disinformation persecution free press ” helping “ strong institutions shared stories social capital ” said pointing “ almost universal admiration ” bbc around world davie spoke “ complacency defensiveness arrogance ” noted financial challenges need rethink traditional business models change amid changing audience behavior said british public spends time bbc streaming service iplayer streamers combined davie said bbc three essential roles play goals pursue democracy society creative industries “ pursue truth agenda back british storytelling bring people together ” first said one key goal must “ holding center gravity staying true values ” bbc launch two new digital services part one destination “ deeper analysis longer reads thought-provoking journalism ” second launch bbc investigations brand davie also said bbc would “ proactively deploy ” ai “ terms ” supporting rightsholders “ never compromising human creative control ” sustaining bbc ’ editorial standards “ working number major tech companies bbc-specific pilots deploying promising ones coming months ” said davie also promised development use “ unique ethical algorithms ” include increased personalization “ simply driven narrowing individual ’ recommendation ” also include serendipity curiosity “ interest bbc editors may judge important stories ” “ backing bbc studios invest stronger direct-to-consumer services globally ” davie vowed relaunching bbccom bbc app worldwide appropriate commercialization “ build number 1 british news brand online ” part goal director general detailed “ time look adding best documentaries podcasts service ” backing british storytelling davie promised “ authentic british stories beautifully produced ” rather focus “ abstract ” notion global appeal also said broadcaster continue push creative work beyond london targeting 60 percent bbc ’ tv production outside london 2026 “ creative industries growing £125 billion 158 billion success story based unique globally admired system public commercial investment profited society ” davey said “ competitive global market pressure hugeinternationalbusinesses deliver efficiency creates genuine jeopardy local ip telling stories …the bbc currently invests original british content anyone one champion new talent every part uk ” continued “ bbc growth innovation fund uk want even back british storytelling insular strategy global brand someone ran bbc studios tell successful approach focus point difference authentic british stories produced beautifully worrying much abstract notion global appeal ” priority three bringing people together bbc wants ensure shared moments common cultural experiences position narrow algorithms sowing division includes goal “ rely solely us chinese tech companies ” said bbc boss doubled warnings social media giants tiktok facebook called “ us chinese algorithms potential tastemakers future ” hademerged mondayahead speech despite “ budget pressures ” bbc therefore “ prioritize big national occasions ” davie said “ dramatic changes ” bbc operates needed emphasized audience-controlled broadcaster result interested topic audiences get mine bbc content across text audio photos video “ noone left behind digital transition ” davie highlighted final goal “ free broadband-based tv service part said “ steps help secure future bbc importantly vital role bbc play uk home abroad years ahead ” davie concluded funding part financial solutions come refocusing existing capital new priorities example accelerating content spending “ towards streaming value away broadcast-only output ” part strategy bbc boss said working closely entertainment tech giants also key said promising “ utilize commercial partners much actively areas like programming technology increase horsepower ” highlighting “ deep pockets ” tech titans davie argued “ need major global partnerships tech players ’ incredible testing ground innovative pilot things maybe others ’ develop ’ always history ’ think alone walled garden r development ’ going work big companies done natural history bbc studios ” explained bbc developed new services offers “ partnership majority funding coming outside uk boundaries ” concluding “ think need push areas attract capital create joint businesses uk ” concluded bbc chief “ need work strategically best tech companies co-create solutions form business partnerships save money inject capital create better products ” davie touted partnership disney well “ recent deal disney ondoctor whois good example work deliver value third-party funding protecting content uk audiences ” explained “ also continue aggressively grow bbc studios internationally building production capabilities direct-to-consumer services like bbccom andnow wholly owned britbox ” davie tuesday also said bbc government rethink bbc world service investments given much russia china others put funding respective services “ one area discuss government world service ” davie said speech “ uniquely valuable globally important … however keep asking uk license fee payers invest face cuts uk services need discuss long-term funding solution world service comes central government budgets even short-term need help russia china investing hard properly funding one uk ’ valuable soft power assets makes sense economically culturally ” also reform bbc license fee uk taxpayers help fund public broadcaster including close look scope making progressive fair needed bbc boss argued late appearance davie also said bbc small growth potential “ shark-infested waters ” global media market sign thr news straight inbox every day sign thr news straight inbox every day subscribe full access hollywood reporter send us tip using anonymous form,DIS
subscribe full access hollywood reporter subscribe full access hollywood reporter tim davie says uk broadcaster must radically transform including working entertainment tech giants “ proactively ” deploying ai terms ” using “ ethical algorithms ” bygeorg szalai global business editor thebbcneeds partnerships media entertainment technology giants one walt disney co sci-fihit showdoctor change business competitive polarized world message oftim davie director general uk public broadcaster major tuesday speech outlining team ’ future focus amid technological changes pursuing truth backing british storytelling uniting people proactive considered use ai “ ethical algorithms ” also part plans broadcaster ahead bbc ’ annual report detailing spending plans next year davie addressed “ future direction bbc role uk ” royal television society event outlining use “ limited resources ” best serve audiences “ rapidly modernize ” “ transform value provide everyone ” “ growing creative industries ” saying “ jeopardy high ” davie argued dangers uk “ democratically socially culturally ” beyond citing likes “ noisy culture wars disinformation persecution free press ” helping “ strong institutions shared stories social capital ” said pointing “ almost universal admiration ” bbc around world davie spoke “ complacency defensiveness arrogance ” noted financial challenges need rethink traditional business models change amid changing audience behavior said british public spends time bbc streaming service iplayer streamers combined davie said bbc three essential roles play goals pursue democracy society creative industries “ pursue truth agenda back british storytelling bring people together ” first said one key goal must “ holding center gravity staying true values ” bbc launch two new digital services part one destination “ deeper analysis longer reads thought-provoking journalism ” second launch bbc investigations brand davie also said bbc would “ proactively deploy ” ai “ terms ” supporting rightsholders “ never compromising human creative control ” sustaining bbc ’ editorial standards “ working number major tech companies bbc-specific pilots deploying promising ones coming months ” said davie also promised development use “ unique ethical algorithms ” include increased personalization “ simply driven narrowing individual ’ recommendation ” also include serendipity curiosity “ interest bbc editors may judge important stories ” “ backing bbc studios invest stronger direct-to-consumer services globally ” davie vowed relaunching bbccom bbc app worldwide appropriate commercialization “ build number 1 british news brand online ” part goal director general detailed “ time look adding best documentaries podcasts service ” backing british storytelling davie promised “ authentic british stories beautifully produced ” rather focus “ abstract ” notion global appeal also said broadcaster continue push creative work beyond london targeting 60 percent bbc ’ tv production outside london 2026 “ creative industries growing £125 billion 158 billion success story based unique globally admired system public commercial investment profited society ” davey said “ competitive global market pressure hugeinternationalbusinesses deliver efficiency creates genuine jeopardy local ip telling stories …the bbc currently invests original british content anyone one champion new talent every part uk ” continued “ bbc growth innovation fund uk want even back british storytelling insular strategy global brand someone ran bbc studios tell successful approach focus point difference authentic british stories produced beautifully worrying much abstract notion global appeal ” priority three bringing people together bbc wants ensure shared moments common cultural experiences position narrow algorithms sowing division includes goal “ rely solely us chinese tech companies ” said bbc boss doubled warnings social media giants tiktok facebook called “ us chinese algorithms potential tastemakers future ” hademerged mondayahead speech despite “ budget pressures ” bbc therefore “ prioritize big national occasions ” davie said “ dramatic changes ” bbc operates needed emphasized audience-controlled broadcaster result interested topic audiences get mine bbc content across text audio photos video “ noone left behind digital transition ” davie highlighted final goal “ free broadband-based tv service part said “ steps help secure future bbc importantly vital role bbc play uk home abroad years ahead ” davie concluded funding part financial solutions come refocusing existing capital new priorities example accelerating content spending “ towards streaming value away broadcast-only output ” part strategy bbc boss said working closely entertainment tech giants also key said promising “ utilize commercial partners much actively areas like programming technology increase horsepower ” highlighting “ deep pockets ” tech titans davie argued “ need major global partnerships tech players ’ incredible testing ground innovative pilot things maybe others ’ develop ’ always history ’ think alone walled garden r development ’ going work big companies done natural history bbc studios ” explained bbc developed new services offers “ partnership majority funding coming outside uk boundaries ” concluding “ think need push areas attract capital create joint businesses uk ” concluded bbc chief “ need work strategically best tech companies co-create solutions form business partnerships save money inject capital create better products ” davie touted partnership disney well “ recent deal disney ondoctor whois good example work deliver value third-party funding protecting content uk audiences ” explained “ also continue aggressively grow bbc studios internationally building production capabilities direct-to-consumer services like bbccom andnow wholly owned britbox ” davie tuesday also said bbc government rethink bbc world service investments given much russia china others put funding respective services “ one area discuss government world service ” davie said speech “ uniquely valuable globally important … however keep asking uk license fee payers invest face cuts uk services need discuss long-term funding solution world service comes central government budgets even short-term need help russia china investing hard properly funding one uk ’ valuable soft power assets makes sense economically culturally ” also reform bbc license fee uk taxpayers help fund public broadcaster including close look scope making progressive fair needed bbc boss argued late appearance davie also said bbc small growth potential “ shark-infested waters ” global media market sign thr news straight inbox every day sign thr news straight inbox every day subscribe full access hollywood reporter send us tip using anonymous form,DIS
